ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg
20266,Prayer materials,1449964800000,168,168,171,137,137,202,175.43333333333334,
20266,Prayer materials,1450051200000,169,168,173,144,144,202,176.46666666666667,
20266,Prayer materials,1450137600000,164,169,172,151,151,202,177.3,
20266,Prayer materials,1450224000000,159,164,175,157,157,202,177.73333333333332,
20266,Prayer materials,1450310400000,157,159,173,165,159,202,177.8,
20266,Prayer materials,1450396800000,154,157,171,170,157,202,177.53333333333333,
20266,Prayer materials,1450483200000,150,154,168,163,154,202,177,
20266,Prayer materials,1450569600000,150,150,168,172,150,202,176.56666666666666,
20266,Prayer materials,1450656000000,156,150,169,181,150,202,175.83333333333334,
20266,Prayer materials,1450742400000,161,156,164,190,150,202,175,
20266,Prayer materials,1450828800000,164,161,159,194,150,202,174.03333333333333,
20266,Prayer materials,1450915200000,167,164,157,194,150,202,173.03333333333333,
20266,Prayer materials,1451001600000,170,167,154,202,150,202,172.13333333333333,
20266,Prayer materials,1451088000000,170,170,150,198,150,198,171.06666666666666,
20266,Prayer materials,1451174400000,170,170,150,194,150,194,170.13333333333333,
20266,Prayer materials,1451260800000,172,170,156,194,150,194,169.33333333333334,
20266,Prayer materials,1451347200000,175,172,161,191,150,191,168.6,
20266,Prayer materials,1451433600000,178,175,164,188,150,188,168.06666666666666,
20266,Prayer materials,1451520000000,181,178,167,185,150,185,167.73333333333332,
20266,Prayer materials,1451606400000,178,181,170,176,150,181,167.6,
20266,Prayer materials,1451692800000,180,178,170,174,150,181,167.66666666666666,
20266,Prayer materials,1451779200000,180,180,170,171,150,181,167.86666666666667,
20266,Prayer materials,1451865600000,177,180,172,169,150,181,168.16666666666666,
20266,Prayer materials,1451952000000,176,177,175,171,150,181,168.43333333333334,
20266,Prayer materials,1452038400000,176,176,178,173,150,181,168.6,
20266,Prayer materials,1452124800000,178,176,181,172,150,181,168.7,
20266,Prayer materials,1452211200000,175,178,178,175,150,181,168.9,
20266,Prayer materials,1452297600000,178,175,180,173,150,181,168.9,
20266,Prayer materials,1452384000000,183,178,180,171,150,181,169.06666666666666,
20266,Prayer materials,1452470400000,192,183,177,168,150,183,169.46666666666667,
20266,Prayer materials,1452556800000,198,192,176,168,150,192,170.26666666666668,
20266,Prayer materials,1452643200000,204,198,176,169,150,198,171.26666666666668,
20266,Prayer materials,1452729600000,198,204,178,164,150,204,172.43333333333334,
20266,Prayer materials,1452816000000,202,198,175,159,150,204,173.56666666666666,
20266,Prayer materials,1452902400000,203,202,178,157,150,204,175,
20266,Prayer materials,1452988800000,199,203,183,154,150,204,176.53333333333333,
20266,Prayer materials,1453075200000,204,199,192,150,150,204,178.03333333333333,
20266,Prayer materials,1453161600000,204,204,198,150,150,204,179.83333333333334,
20266,Prayer materials,1453248000000,205,204,204,156,156,204,181.63333333333333,
20266,Prayer materials,1453334400000,210,205,198,161,161,205,183.26666666666668,
20266,Prayer materials,1453420800000,214,210,202,164,164,210,184.9,
20266,Prayer materials,1453507200000,211,214,203,167,167,214,186.56666666666666,
20266,Prayer materials,1453593600000,203,211,199,170,170,214,188.03333333333333,
20266,Prayer materials,1453680000000,206,203,204,170,170,214,189.13333333333333,
20266,Prayer materials,1453766400000,201,206,204,170,170,214,190.33333333333334,
20266,Prayer materials,1453852800000,195,201,205,172,172,214,191.36666666666667,
20266,Prayer materials,1453939200000,196,195,210,175,175,214,192.13333333333333,
20266,Prayer materials,1454025600000,190,196,214,178,175,214,192.83333333333334,
20266,Prayer materials,1454112000000,187,190,211,181,175,214,193.23333333333332,
20266,Prayer materials,1454198400000,187,187,203,178,175,214,193.43333333333334,
20266,Prayer materials,1454284800000,192,187,206,180,175,214,193.73333333333332,
20266,Prayer materials,1454371200000,199,192,201,180,175,214,194.13333333333333,
20266,Prayer materials,1454457600000,207,199,195,177,175,214,194.76666666666668,
20266,Prayer materials,1454544000000,207,207,196,176,175,214,195.76666666666668,
20266,Prayer materials,1454630400000,215,207,190,176,175,214,196.8,
20266,Prayer materials,1454716800000,216,215,187,178,175,215,198.1,
20266,Prayer materials,1454803200000,206,216,187,175,175,216,199.36666666666667,
20266,Prayer materials,1454889600000,203,206,192,178,178,216,200.4,
20266,Prayer materials,1454976000000,210,203,199,183,183,216,201.23333333333332,
20266,Prayer materials,1455062400000,220,210,207,192,187,216,202.13333333333333,
20266,Prayer materials,1455148800000,220,220,207,198,187,220,203.06666666666666,
20266,Prayer materials,1455235200000,224,220,215,204,187,220,203.8,
20266,Prayer materials,1455321600000,226,224,216,198,187,224,204.46666666666667,
20266,Prayer materials,1455408000000,223,226,206,202,187,226,205.4,
20266,Prayer materials,1455494400000,228,223,203,203,187,226,206.1,
20266,Prayer materials,1455580800000,228,228,210,199,187,228,206.93333333333334,
20266,Prayer materials,1455667200000,228,228,220,204,187,228,207.9,
20266,Prayer materials,1455753600000,226,228,220,204,187,228,208.7,
20266,Prayer materials,1455840000000,226,226,224,205,187,228,209.43333333333334,
20266,Prayer materials,1455926400000,235,226,226,210,187,228,210.13333333333333,
20266,Prayer materials,1456012800000,243,235,223,214,187,235,210.96666666666667,
20266,Prayer materials,1456099200000,241,243,228,211,187,243,211.93333333333334,
20266,Prayer materials,1456185600000,245,241,228,203,187,243,212.93333333333334,
20266,Prayer materials,1456272000000,244,245,228,206,187,245,214.33333333333334,
20266,Prayer materials,1456358400000,251,244,226,201,187,245,215.6,
20266,Prayer materials,1456444800000,247,251,226,195,187,251,217.26666666666668,
20266,Prayer materials,1456531200000,243,247,235,196,187,251,219,
20266,Prayer materials,1456617600000,243,243,243,190,187,251,220.56666666666666,
20266,Prayer materials,1456704000000,243,243,241,187,187,251,222.33333333333334,
20266,Prayer materials,1456790400000,233,243,245,187,187,251,224.2,
20266,Prayer materials,1456876800000,222,233,244,192,192,251,225.73333333333332,
20266,Prayer materials,1456963200000,211,222,251,199,199,251,226.73333333333332,
20266,Prayer materials,1457049600000,201,211,247,207,203,251,227.13333333333333,
20266,Prayer materials,1457136000000,194,201,243,207,201,251,226.93333333333334,
20266,Prayer materials,1457222400000,190,194,243,215,194,251,226.5,
20266,Prayer materials,1457308800000,183,190,243,216,190,251,225.66666666666666,
20266,Prayer materials,1457395200000,184,183,233,206,183,251,224.56666666666666,
20266,Prayer materials,1457481600000,187,184,222,203,183,251,223.83333333333334,
20266,Prayer materials,1457568000000,187,187,211,210,183,251,223.3,
20266,Prayer materials,1457654400000,192,187,201,220,183,251,222.53333333333333,
20266,Prayer materials,1457740800000,200,192,194,220,183,251,221.6,
20266,Prayer materials,1457827200000,200,200,190,224,183,251,220.93333333333334,
20266,Prayer materials,1457913600000,206,200,183,226,183,251,220.13333333333333,
20266,Prayer materials,1458000000000,200,206,184,223,183,251,219.46666666666667,
20266,Prayer materials,1458086400000,200,200,187,228,183,251,218.7,
20266,Prayer materials,1458172800000,206,200,187,228,183,251,217.76666666666668,
20266,Prayer materials,1458259200000,213,206,192,228,183,251,217.03333333333333,
20266,Prayer materials,1458345600000,213,213,200,226,183,251,216.53333333333333,
20266,Prayer materials,1458432000000,210,213,200,226,183,251,216.1,
20266,Prayer materials,1458518400000,212,210,206,235,183,251,215.56666666666666,
20266,Prayer materials,1458604800000,212,212,200,243,183,251,214.8,
20266,Prayer materials,1458691200000,211,212,200,241,183,251,213.76666666666668,
20266,Prayer materials,1458777600000,210,211,206,245,183,251,212.76666666666668,
20266,Prayer materials,1458864000000,209,210,213,244,183,251,211.6,
20266,Prayer materials,1458950400000,209,209,213,251,183,251,210.43333333333334,
20266,Prayer materials,1459036800000,212,209,210,247,183,247,209.03333333333333,
20266,Prayer materials,1459123200000,212,212,212,243,183,243,207.86666666666667,
20266,Prayer materials,1459209600000,216,212,212,243,183,243,206.83333333333334,
20266,Prayer materials,1459296000000,211,216,211,243,183,243,205.93333333333334,
20266,Prayer materials,1459382400000,207,211,210,233,183,233,204.86666666666667,
20266,Prayer materials,1459468800000,207,207,209,222,183,222,204,
20266,Prayer materials,1459555200000,207,207,209,211,183,216,203.5,
20266,Prayer materials,1459641600000,211,207,212,201,183,216,203.36666666666667,
20266,Prayer materials,1459728000000,211,211,212,194,183,216,203.7,
20266,Prayer materials,1459814400000,215,211,216,190,183,216,204.26666666666668,
20266,Prayer materials,1459900800000,217,215,211,183,183,216,205.1,
20266,Prayer materials,1459987200000,220,217,207,184,184,217,206.23333333333332,
20266,Prayer materials,1460073600000,220,220,207,187,187,220,207.43333333333334,
