ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg,01_change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
556,Runes Spells and Teleports,1452124800000,20,20,23,28,20,33,26.1,S,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903,3.3333333333333335,3.4482758620689653,3.571428571428571,0,0
556,Runes Spells and Teleports,1452211200000,21,20,24,28,20,33,25.866666666666667,U,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903,3.3333333333333335,3.4482758620689653,3.571428571428571,0
556,Runes Spells and Teleports,1452297600000,22,21,23,28,20,33,25.666666666666668,U,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903,3.3333333333333335,3.4482758620689653,3.571428571428571
556,Runes Spells and Teleports,1452384000000,22,22,22,28,20,33,25.466666666666665,S,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903,3.3333333333333335,3.4482758620689653
556,Runes Spells and Teleports,1452470400000,22,22,21,29,20,33,25.233333333333334,S,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903,3.3333333333333335
556,Runes Spells and Teleports,1452556800000,22,22,20,30,20,33,24.966666666666665,S,0,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125,3.225806451612903
556,Runes Spells and Teleports,1452643200000,22,22,20,31,20,33,24.666666666666668,S,0,0,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0,3.125
556,Runes Spells and Teleports,1452729600000,22,22,20,32,20,33,24.333333333333332,S,0,0,0,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303,0
556,Runes Spells and Teleports,1452816000000,22,22,21,33,20,33,23.966666666666665,S,0,0,0,0,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25,-3.0303030303030303
556,Runes Spells and Teleports,1452902400000,22,22,22,33,20,32,23.6,S,0,0,0,0,0,0,0,4.761904761904762,5,0,0,-4.761904761904762,-4.545454545454546,-4.3478260869565215,-4.166666666666666,4.3478260869565215,-4.166666666666666,-7.6923076923076925,4,4.166666666666666,4.3478260869565215,0,-4.166666666666666,-4,-3.8461538461538463,-3.7037037037037033,-6.896551724137931,-3.3333333333333335,-6.25
