ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg,01_change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
25927,Range weapons,1452124800000,1347,1347,1288,1196,1196,1347,1255.0666666666666,S,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0,0,0,0,0,0
25927,Range weapons,1452211200000,1347,1347,1288,1196,1196,1347,1260.1,S,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0,0,0,0,0
25927,Range weapons,1452297600000,1347,1347,1288,1196,1196,1347,1265.1333333333334,S,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0,0,0,0
25927,Range weapons,1452384000000,1347,1347,1288,1196,1196,1347,1270.1666666666667,S,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0,0,0
25927,Range weapons,1452470400000,1347,1347,1288,1196,1196,1347,1275.2,S,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0,0
25927,Range weapons,1452556800000,1347,1347,1288,1196,1196,1347,1280.2333333333333,S,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0,0
25927,Range weapons,1452643200000,1347,1347,1347,1196,1196,1347,1285.2666666666667,S,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859,0
25927,Range weapons,1452729600000,1304,1347,1347,1196,1196,1347,1288.8666666666666,D,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0,4.598662207357859
25927,Range weapons,1452816000000,1304,1304,1347,1196,1251,1347,1292.4666666666667,S,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0,0
25927,Range weapons,1452902400000,1304,1304,1347,1251,1251,1347,1294.2333333333333,S,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0,0
25927,Range weapons,1452988800000,1304,1304,1347,1251,1251,1347,1296,S,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0,0
25927,Range weapons,1453075200000,1304,1304,1347,1251,1251,1347,1297.7666666666667,S,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0,0
25927,Range weapons,1453161600000,1304,1304,1347,1251,1251,1347,1299.5333333333333,S,0,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0,0
25927,Range weapons,1453248000000,1304,1304,1347,1251,1251,1347,1301.3,S,0,0,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0,0
25927,Range weapons,1453334400000,1291,1304,1304,1251,1251,1347,1302.6333333333334,D,-0.9969325153374233,0,0,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0,0
25927,Range weapons,1453420800000,1291,1291,1304,1251,1251,1347,1303.9666666666667,S,0,-0.9969325153374233,0,0,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0,0
25927,Range weapons,1453507200000,1291,1291,1304,1251,1251,1347,1305.3,S,0,0,-0.9969325153374233,0,0,0,0,0,0,-3.192279138827023,0,0,0,0,0,0,0,4.580745341614907,0,0,0,0,0,0,0,0,0,2.9576338928856916,0
