id,category,timestamp,price_now,change_amt,change_type,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg
20266,Prayer materials,1449964800000,168,0,S,168,171,137,137,202,175.433333333333
20266,Prayer materials,1450051200000,169,0.00595238095238095,U,168,173,144,144,202,176.466666666667
20266,Prayer materials,1450137600000,164,-0.029585798816568,D,169,172,151,151,202,177.3
20266,Prayer materials,1450224000000,159,-0.0304878048780488,D,164,175,157,157,202,177.733333333333
20266,Prayer materials,1450310400000,157,-0.0125786163522013,D,159,173,165,159,202,177.8
20266,Prayer materials,1450396800000,154,-0.0191082802547771,D,157,171,170,157,202,177.533333333333
20266,Prayer materials,1450483200000,150,-0.025974025974026,D,154,168,163,154,202,177
20266,Prayer materials,1450569600000,150,0,S,150,168,172,150,202,176.566666666667
20266,Prayer materials,1450656000000,156,0.04,U,150,169,181,150,202,175.833333333333
20266,Prayer materials,1450742400000,161,0.032051282051282,U,156,164,190,150,202,175
20266,Prayer materials,1450828800000,164,0.0186335403726708,U,161,159,194,150,202,174.033333333333
20266,Prayer materials,1450915200000,167,0.0182926829268293,U,164,157,194,150,202,173.033333333333
20266,Prayer materials,1451001600000,170,0.0179640718562874,U,167,154,202,150,202,172.133333333333
20266,Prayer materials,1451088000000,170,0,S,170,150,198,150,198,171.066666666667
20266,Prayer materials,1451174400000,170,0,S,170,150,194,150,194,170.133333333333
20266,Prayer materials,1451260800000,172,0.0117647058823529,U,170,156,194,150,194,169.333333333333
20266,Prayer materials,1451347200000,175,0.0174418604651163,U,172,161,191,150,191,168.6
20266,Prayer materials,1451433600000,178,0.0171428571428571,U,175,164,188,150,188,168.066666666667
20266,Prayer materials,1451520000000,181,0.0168539325842697,U,178,167,185,150,185,167.733333333333
20266,Prayer materials,1451606400000,178,-0.0165745856353591,D,181,170,176,150,181,167.6
20266,Prayer materials,1451692800000,180,0.0112359550561798,U,178,170,174,150,181,167.666666666667
20266,Prayer materials,1451779200000,180,0,S,180,170,171,150,181,167.866666666667
20266,Prayer materials,1451865600000,177,-0.0166666666666667,D,180,172,169,150,181,168.166666666667
20266,Prayer materials,1451952000000,176,-0.00564971751412429,D,177,175,171,150,181,168.433333333333
20266,Prayer materials,1452038400000,176,0,S,176,178,173,150,181,168.6
20266,Prayer materials,1452124800000,178,0.0113636363636364,U,176,181,172,150,181,168.7
20266,Prayer materials,1452211200000,175,-0.0168539325842697,D,178,178,175,150,181,168.9
20266,Prayer materials,1452297600000,178,0.0171428571428571,U,175,180,173,150,181,168.9
20266,Prayer materials,1452384000000,183,0.0280898876404494,U,178,180,171,150,181,169.066666666667
20266,Prayer materials,1452470400000,192,0.0491803278688525,U,183,177,168,150,183,169.466666666667
20266,Prayer materials,1452556800000,198,0.03125,U,192,176,168,150,192,170.266666666667
20266,Prayer materials,1452643200000,204,0.0303030303030303,U,198,176,169,150,198,171.266666666667
20266,Prayer materials,1452729600000,198,-0.0294117647058824,D,204,178,164,150,204,172.433333333333
20266,Prayer materials,1452816000000,202,0.0202020202020202,U,198,175,159,150,204,173.566666666667
20266,Prayer materials,1452902400000,203,0.00495049504950495,U,202,178,157,150,204,175
20266,Prayer materials,1452988800000,199,-0.0197044334975369,D,203,183,154,150,204,176.533333333333
20266,Prayer materials,1453075200000,204,0.0251256281407035,U,199,192,150,150,204,178.033333333333
20266,Prayer materials,1453161600000,204,0,S,204,198,150,150,204,179.833333333333
20266,Prayer materials,1453248000000,205,0.00490196078431373,U,204,204,156,156,204,181.633333333333
20266,Prayer materials,1453334400000,210,0.024390243902439,U,205,198,161,161,205,183.266666666667
20266,Prayer materials,1453420800000,214,0.019047619047619,U,210,202,164,164,210,184.9
20266,Prayer materials,1453507200000,211,-0.014018691588785,D,214,203,167,167,214,186.566666666667
20266,Prayer materials,1453593600000,203,-0.037914691943128,D,211,199,170,170,214,188.033333333333
20266,Prayer materials,1453680000000,206,0.0147783251231527,U,203,204,170,170,214,189.133333333333
20266,Prayer materials,1453766400000,201,-0.0242718446601942,D,206,204,170,170,214,190.333333333333
20266,Prayer materials,1453852800000,195,-0.0298507462686567,D,201,205,172,172,214,191.366666666667
20266,Prayer materials,1453939200000,196,0.00512820512820513,U,195,210,175,175,214,192.133333333333
20266,Prayer materials,1454025600000,190,-0.0306122448979592,D,196,214,178,175,214,192.833333333333
20266,Prayer materials,1454112000000,187,-0.0157894736842105,D,190,211,181,175,214,193.233333333333
20266,Prayer materials,1454198400000,187,0,S,187,203,178,175,214,193.433333333333
20266,Prayer materials,1454284800000,192,0.0267379679144385,U,187,206,180,175,214,193.733333333333
20266,Prayer materials,1454371200000,199,0.0364583333333333,U,192,201,180,175,214,194.133333333333
20266,Prayer materials,1454457600000,207,0.0402010050251256,U,199,195,177,175,214,194.766666666667
20266,Prayer materials,1454544000000,207,0,S,207,196,176,175,214,195.766666666667
20266,Prayer materials,1454630400000,215,0.0386473429951691,U,207,190,176,175,214,196.8
20266,Prayer materials,1454716800000,216,0.00465116279069767,U,215,187,178,175,215,198.1
20266,Prayer materials,1454803200000,206,-0.0462962962962963,D,216,187,175,175,216,199.366666666667
20266,Prayer materials,1454889600000,203,-0.0145631067961165,D,206,192,178,178,216,200.4
20266,Prayer materials,1454976000000,210,0.0344827586206897,U,203,199,183,183,216,201.233333333333
20266,Prayer materials,1455062400000,220,0.0476190476190476,U,210,207,192,187,216,202.133333333333
20266,Prayer materials,1455148800000,220,0,S,220,207,198,187,220,203.066666666667
20266,Prayer materials,1455235200000,224,0.0181818181818182,U,220,215,204,187,220,203.8
20266,Prayer materials,1455321600000,226,0.00892857142857143,U,224,216,198,187,224,204.466666666667
20266,Prayer materials,1455408000000,223,-0.0132743362831858,D,226,206,202,187,226,205.4
