ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg,percent_change_over_30_days
2862,Woodcutting product,1449964800000,481,481,471,493,471,496,496,0%
2862,Woodcutting product,1450051200000,481,481,471,496,471,496,496,0%
2862,Woodcutting product,1450137600000,481,481,471,496,471,496,496,0%
2862,Woodcutting product,1450224000000,481,481,471,496,471,496,496,0%
2862,Woodcutting product,1450310400000,481,481,471,496,471,496,496,0%
2862,Woodcutting product,1450396800000,481,481,471,496,471,496,496,0%
2862,Woodcutting product,1450483200000,481,481,481,487,471,489,489,0%
2862,Woodcutting product,1450569600000,481,481,481,487,471,489,489,0%
2862,Woodcutting product,1450656000000,481,481,481,487,471,489,489,0%
2862,Woodcutting product,1450742400000,474,481,481,487,471,489,489,1.4767932489451476%
2862,Woodcutting product,1450828800000,474,474,481,487,471,489,489,0%
2862,Woodcutting product,1450915200000,474,474,481,487,471,489,489,0%
2862,Woodcutting product,1451001600000,474,474,481,489,471,489,489,0%
2862,Woodcutting product,1451088000000,474,474,481,489,471,489,489,0%
2862,Woodcutting product,1451174400000,465,474,481,489,471,489,489,1.935483870967742%
2862,Woodcutting product,1451260800000,465,465,481,489,465,489,489,0%
2862,Woodcutting product,1451347200000,465,465,474,489,465,489,489,0%
2862,Woodcutting product,1451433600000,465,465,474,474,465,481,481,0%
2862,Woodcutting product,1451520000000,471,465,474,474,465,481,481,-1.2738853503184715%
2862,Woodcutting product,1451606400000,471,471,474,474,465,481,481,0%
2862,Woodcutting product,1451692800000,471,471,474,474,465,481,481,0%
2862,Woodcutting product,1451779200000,471,471,465,474,465,481,481,0%
2862,Woodcutting product,1451865600000,492,471,465,474,465,481,481,-4.2682926829268295%
2862,Woodcutting product,1451952000000,492,492,465,471,465,492,492,0%
2862,Woodcutting product,1452038400000,492,492,465,471,465,492,492,0%
2862,Woodcutting product,1452124800000,492,492,471,471,465,492,492,0%
2862,Woodcutting product,1452211200000,492,492,471,471,465,492,492,0%
2862,Woodcutting product,1452297600000,489,492,471,471,465,492,492,0.6134969325153374%
2862,Woodcutting product,1452384000000,489,489,471,471,465,492,492,0%
2862,Woodcutting product,1452470400000,489,489,492,481,465,492,492,0%
2862,Woodcutting product,1452556800000,489,489,492,481,465,492,492,0%
2862,Woodcutting product,1452643200000,485,489,492,481,465,492,492,0.8247422680412372%
2862,Woodcutting product,1452729600000,485,485,492,481,465,492,492,0%
2862,Woodcutting product,1452816000000,485,485,492,481,465,492,492,0%
2862,Woodcutting product,1452902400000,485,485,489,481,465,492,492,0%
2862,Woodcutting product,1452988800000,476,485,489,481,465,492,492,1.8907563025210083%
2862,Woodcutting product,1453075200000,476,476,489,481,465,492,492,0%
2862,Woodcutting product,1453161600000,476,476,489,481,465,492,492,0%
2862,Woodcutting product,1453248000000,476,476,485,481,465,492,492,0%
2862,Woodcutting product,1453334400000,476,476,485,474,465,492,492,0%
2862,Woodcutting product,1453420800000,488,476,485,474,465,492,492,-2.459016393442623%
2862,Woodcutting product,1453507200000,488,488,485,474,465,492,492,0%
2862,Woodcutting product,1453593600000,488,488,476,474,465,492,492,0%
2862,Woodcutting product,1453680000000,488,488,476,474,465,492,492,0%
2862,Woodcutting product,1453766400000,488,488,476,465,465,492,492,0%
2862,Woodcutting product,1453852800000,485,488,476,465,465,492,492,0.6185567010309279%
2862,Woodcutting product,1453939200000,485,485,476,465,465,492,492,0%
2862,Woodcutting product,1454025600000,485,485,488,465,465,492,492,0%
2862,Woodcutting product,1454112000000,485,485,488,471,471,492,492,0%
2862,Woodcutting product,1454198400000,485,485,488,471,471,492,492,0%
2862,Woodcutting product,1454284800000,474,485,488,471,471,492,492,2.320675105485232%
2862,Woodcutting product,1454371200000,474,474,488,471,471,492,492,0%
2862,Woodcutting product,1454457600000,474,474,485,492,474,492,492,0%
2862,Woodcutting product,1454544000000,474,474,485,492,474,492,492,0%
2862,Woodcutting product,1454630400000,474,474,485,492,474,492,492,0%
2862,Woodcutting product,1454716800000,462,474,485,492,474,492,492,2.5974025974025974%
2862,Woodcutting product,1454803200000,462,462,485,492,462,492,492,0%
2862,Woodcutting product,1454889600000,462,462,474,489,462,489,489,0%
2862,Woodcutting product,1454976000000,462,462,474,489,462,489,489,0%
2862,Woodcutting product,1455062400000,462,462,474,489,462,489,489,0%
2862,Woodcutting product,1455148800000,462,462,474,489,462,489,489,0%
2862,Woodcutting product,1455235200000,446,462,474,485,462,488,488,3.587443946188341%
2862,Woodcutting product,1455321600000,446,446,462,485,446,488,488,0%
2862,Woodcutting product,1455408000000,446,446,462,485,446,488,488,0%
2862,Woodcutting product,1455494400000,446,446,462,485,446,488,488,0%
2862,Woodcutting product,1455580800000,450,446,462,476,446,488,488,-0.8888888888888888%
2862,Woodcutting product,1455667200000,450,450,462,476,446,488,488,0%
2862,Woodcutting product,1455753600000,450,450,462,476,446,488,488,0%
2862,Woodcutting product,1455840000000,450,450,446,476,446,488,488,0%
2862,Woodcutting product,1455926400000,450,450,446,476,446,488,488,0%
2862,Woodcutting product,1456012800000,468,450,446,488,446,488,488,-3.8461538461538463%
2862,Woodcutting product,1456099200000,468,468,446,488,446,488,488,0%
2862,Woodcutting product,1456185600000,468,468,450,488,446,488,488,0%
2862,Woodcutting product,1456272000000,468,468,450,488,446,488,488,0%
2862,Woodcutting product,1456358400000,454,468,450,488,446,488,488,3.0837004405286343%
2862,Woodcutting product,1456444800000,454,454,450,485,446,485,485,0%
2862,Woodcutting product,1456531200000,454,454,450,485,446,485,485,0%
2862,Woodcutting product,1456617600000,454,454,468,485,446,485,485,0%
2862,Woodcutting product,1456704000000,454,454,468,485,446,485,485,0%
2862,Woodcutting product,1456790400000,454,454,468,485,446,485,485,0%
2862,Woodcutting product,1456876800000,432,454,468,474,446,474,474,5.092592592592593%
2862,Woodcutting product,1456963200000,432,432,454,474,432,474,474,0%
2862,Woodcutting product,1457049600000,432,432,454,474,432,474,474,0%
2862,Woodcutting product,1457136000000,432,432,454,474,432,474,474,0%
2862,Woodcutting product,1457222400000,418,432,454,474,432,474,474,3.349282296650718%
2862,Woodcutting product,1457308800000,418,418,454,462,418,468,468,0%
2862,Woodcutting product,1457395200000,418,418,454,462,418,468,468,0%
2862,Woodcutting product,1457481600000,418,418,432,462,418,468,468,0%
2862,Woodcutting product,1457568000000,418,418,432,462,418,468,468,0%
2862,Woodcutting product,1457654400000,437,418,432,462,418,468,468,-4.3478260869565215%
2862,Woodcutting product,1457740800000,437,437,432,462,418,468,468,0%
2862,Woodcutting product,1457827200000,437,437,418,446,418,468,468,0%
2862,Woodcutting product,1457913600000,437,437,418,446,418,468,468,0%
2862,Woodcutting product,1458000000000,421,437,418,446,418,468,468,3.800475059382423%
2862,Woodcutting product,1458086400000,421,421,418,446,418,468,468,0%
2862,Woodcutting product,1458172800000,421,421,418,450,418,468,468,0%
2862,Woodcutting product,1458259200000,421,421,437,450,418,468,468,0%
2862,Woodcutting product,1458345600000,421,421,437,450,418,468,468,0%
2862,Woodcutting product,1458432000000,421,421,437,450,418,468,468,0%
2862,Woodcutting product,1458518400000,401,421,437,450,418,468,468,4.987531172069826%
