ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
30828,Mage weapons,1449964800000,215246,208162,227238,183193,186971,235419,213217.83333333334,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0,2.0167533246927465,0,2.838990742421492,0.9719363842500223,2.132951099368351
30828,Mage weapons,1450051200000,215246,215246,219383,186971,190959,235419,214160.33333333334,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0,2.0167533246927465,0,2.838990742421492,0.9719363842500223
30828,Mage weapons,1450137600000,224685,215246,210201,190959,192815,235419,215284.53333333333,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0,2.0167533246927465,0,2.838990742421492
30828,Mage weapons,1450224000000,234673,224685,210201,192815,198289,235419,216679.8,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0,2.0167533246927465,0
30828,Mage weapons,1450310400000,244859,234673,200497,198289,198289,244859,218232.13333333333,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0,2.0167533246927465
30828,Mage weapons,1450396800000,244859,244859,201766,198289,200497,244859,219784.46666666667,0,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483,0
30828,Mage weapons,1450483200000,253544,244859,208162,202288,200497,253544,221493,3.54693925892044,0,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0,1.9348651427667483
30828,Mage weapons,1450569600000,253544,253544,215246,202288,200497,253544,223201.53333333333,0,3.54693925892044,0,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826,0
30828,Mage weapons,1450656000000,255816,253544,215246,206202,200497,255816,224855.33333333334,0.8960969299214339,0,3.54693925892044,0,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0,1.1629373138960826
30828,Mage weapons,1450742400000,264179,255816,224685,206202,200497,264179,226787.9,3.2691465741001347,0.8960969299214339,0,3.54693925892044,0,4.340507855611851,4.445334579522442,4.385215056261208,0,3.403118724839308,3.1700088221008498,0.6329271759677202,-4.616533698697913,0,-4.185374436487786,-3.4567281880671366,-3.4750806009710344,0,0.010195628624227362,0,1.8959807804688005,0,2.150323676111642,2.1394214484113543,0,2.322668897217511,1.4439146965200718,2.257430488974113,0
