ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg
34723,Construction materials,1450656000000,97,99,95,80,80,99,99
34723,Construction materials,1450742400000,97,97,95,80,80,99,99
34723,Construction materials,1450828800000,97,97,97,80,80,99,99
34723,Construction materials,1450915200000,97,97,97,82,82,99,99
34723,Construction materials,1451001600000,97,97,99,82,82,99,99
34723,Construction materials,1451088000000,97,97,99,82,82,99,99
34723,Construction materials,1451174400000,95,97,99,85,85,99,99
34723,Construction materials,1451260800000,95,95,97,85,85,99,99
34723,Construction materials,1451347200000,92,95,97,85,85,99,99
34723,Construction materials,1451433600000,92,92,97,85,85,99,99
34723,Construction materials,1451520000000,88,92,97,88,88,99,99
34723,Construction materials,1451606400000,88,88,97,88,88,99,99
34723,Construction materials,1451692800000,84,88,97,88,88,99,99
34723,Construction materials,1451779200000,84,84,95,89,84,99,99
34723,Construction materials,1451865600000,81,84,95,89,84,99,99
34723,Construction materials,1451952000000,81,81,92,89,81,99,99
34723,Construction materials,1452038400000,81,81,92,90,81,99,99
34723,Construction materials,1452124800000,77,81,88,90,81,99,99
34723,Construction materials,1452211200000,77,77,88,90,77,99,99
34723,Construction materials,1452297600000,74,77,84,91,77,99,99
34723,Construction materials,1452384000000,74,74,84,91,74,99,99
34723,Construction materials,1452470400000,71,74,81,91,74,99,99
34723,Construction materials,1452556800000,71,71,81,95,71,99,99
34723,Construction materials,1452643200000,68,71,81,95,71,99,99
34723,Construction materials,1452729600000,68,68,77,95,68,99,99
34723,Construction materials,1452816000000,65,68,77,97,68,99,99
34723,Construction materials,1452902400000,65,65,74,97,65,99,99
34723,Construction materials,1452988800000,62,65,74,99,65,99,99
34723,Construction materials,1453075200000,62,62,71,99,62,99,99
34723,Construction materials,1453161600000,61,62,71,99,62,99,99
34723,Construction materials,1453248000000,61,61,68,97,61,97,97
34723,Construction materials,1453334400000,62,61,68,97,61,97,97
34723,Construction materials,1453420800000,62,62,65,97,61,97,97
34723,Construction materials,1453507200000,62,62,65,97,61,97,97
34723,Construction materials,1453593600000,62,62,62,97,61,97,97
34723,Construction materials,1453680000000,62,62,62,97,61,97,97
34723,Construction materials,1453766400000,60,62,61,95,61,95,95
34723,Construction materials,1453852800000,60,60,61,95,60,95,95
34723,Construction materials,1453939200000,60,60,62,92,60,92,92
34723,Construction materials,1454025600000,58,60,62,92,60,92,92
34723,Construction materials,1454112000000,58,58,62,88,58,88,88
34723,Construction materials,1454198400000,58,58,62,88,58,88,88
34723,Construction materials,1454284800000,58,58,62,84,58,84,84
34723,Construction materials,1454371200000,58,58,60,84,58,84,84
34723,Construction materials,1454457600000,58,58,60,81,58,81,81
34723,Construction materials,1454544000000,58,58,60,81,58,81,81
34723,Construction materials,1454630400000,57,58,58,81,58,81,81
34723,Construction materials,1454716800000,57,57,58,77,57,77,77
34723,Construction materials,1454803200000,57,57,58,77,57,77,77
34723,Construction materials,1454889600000,56,57,58,74,57,74,74
34723,Construction materials,1454976000000,56,56,58,74,56,74,74
34723,Construction materials,1455062400000,56,56,58,71,56,71,71
34723,Construction materials,1455148800000,55,56,58,71,56,71,71
34723,Construction materials,1455235200000,55,55,57,68,55,68,68
34723,Construction materials,1455321600000,55,55,57,68,55,68,68
34723,Construction materials,1455408000000,55,55,57,65,55,65,65
34723,Construction materials,1455494400000,55,55,56,65,55,65,65
34723,Construction materials,1455580800000,54,55,56,62,55,62,62
34723,Construction materials,1455667200000,54,54,56,62,54,62,62
34723,Construction materials,1455753600000,54,54,55,61,54,62,62
34723,Construction materials,1455840000000,54,54,55,61,54,62,62
34723,Construction materials,1455926400000,54,54,55,62,54,62,62
34723,Construction materials,1456012800000,54,54,55,62,54,62,62
34723,Construction materials,1456099200000,55,54,55,62,54,62,62
34723,Construction materials,1456185600000,55,55,54,62,54,62,62
34723,Construction materials,1456272000000,55,55,54,62,54,62,62
34723,Construction materials,1456358400000,57,55,54,60,54,60,60
34723,Construction materials,1456444800000,57,57,54,60,54,60,60
34723,Construction materials,1456531200000,57,57,54,60,54,60,60
34723,Construction materials,1456617600000,55,57,54,58,54,58,58
34723,Construction materials,1456704000000,55,55,55,58,54,58,58
34723,Construction materials,1456790400000,55,55,55,58,54,58,58
34723,Construction materials,1456876800000,55,55,55,58,54,58,58
34723,Construction materials,1456963200000,55,55,57,58,54,58,58
34723,Construction materials,1457049600000,53,55,57,58,54,58,58
34723,Construction materials,1457136000000,53,53,57,58,53,58,58
34723,Construction materials,1457222400000,50,53,55,57,53,57,57
34723,Construction materials,1457308800000,50,50,55,57,50,57,57
34723,Construction materials,1457395200000,50,50,55,57,50,57,57
34723,Construction materials,1457481600000,48,50,55,56,50,57,57
34723,Construction materials,1457568000000,48,48,55,56,48,57,57
34723,Construction materials,1457654400000,48,48,53,56,48,57,57
34723,Construction materials,1457740800000,47,48,53,55,48,57,57
34723,Construction materials,1457827200000,47,47,50,55,47,57,57
34723,Construction materials,1457913600000,47,47,50,55,47,57,57
34723,Construction materials,1458000000000,47,47,50,55,47,57,57
34723,Construction materials,1458086400000,47,47,48,55,47,57,57
34723,Construction materials,1458172800000,47,47,48,54,47,57,57
34723,Construction materials,1458259200000,47,47,48,54,47,57,57
34723,Construction materials,1458345600000,47,47,47,54,47,57,57
34723,Construction materials,1458432000000,47,47,47,54,47,57,57
34723,Construction materials,1458518400000,45,47,47,54,47,57,57
34723,Construction materials,1458604800000,45,45,47,54,45,57,57
34723,Construction materials,1458691200000,45,45,47,55,45,57,57
34723,Construction materials,1458777600000,45,45,47,55,45,57,57
34723,Construction materials,1458864000000,45,45,47,55,45,57,57
34723,Construction materials,1458950400000,45,45,47,57,45,57,57
34723,Construction materials,1459036800000,44,45,47,57,45,57,57
34723,Construction materials,1459123200000,44,44,45,57,44,57,57
34723,Construction materials,1459209600000,42,44,45,55,44,55,55
34723,Construction materials,1459296000000,42,42,45,55,42,55,55
34723,Construction materials,1459382400000,42,42,45,55,42,55,55
34723,Construction materials,1459468800000,42,42,45,55,42,55,55
34723,Construction materials,1459555200000,42,42,45,55,42,55,55
34723,Construction materials,1459641600000,42,42,44,53,42,53,53
34723,Construction materials,1459728000000,42,42,44,53,42,53,53
34723,Construction materials,1459814400000,43,42,42,50,42,50,50
34723,Construction materials,1459900800000,43,43,42,50,42,50,50
34723,Construction materials,1459987200000,44,43,42,50,42,50,50
34723,Construction materials,1460073600000,44,44,42,48,42,48,48
34723,Construction materials,1460160000000,44,44,42,48,42,48,48
34723,Construction materials,1460246400000,46,44,42,48,42,48,48
34723,Construction materials,1460332800000,46,46,42,47,42,47,47
34723,Construction materials,1460419200000,49,46,43,47,42,47,47
34723,Construction materials,1460505600000,49,49,43,47,42,49,49
34723,Construction materials,1460592000000,51,49,44,47,42,49,49
34723,Construction materials,1460678400000,51,51,44,47,42,51,51
34723,Construction materials,1460764800000,51,51,44,47,42,51,51
34723,Construction materials,1460851200000,53,51,46,47,42,51,51
34723,Construction materials,1460937600000,53,53,46,47,42,53,53
34723,Construction materials,1461024000000,54,53,49,47,42,53,53
34723,Construction materials,1461110400000,54,54,49,45,42,54,54
34723,Construction materials,1461196800000,54,54,51,45,42,54,54
34723,Construction materials,1461283200000,54,54,51,45,42,54,54
34723,Construction materials,1461369600000,54,54,51,45,42,54,54
34723,Construction materials,1461456000000,54,54,53,45,42,54,54
34723,Construction materials,1461542400000,54,54,53,45,42,54,54
34723,Construction materials,1461628800000,54,54,54,44,42,54,54
34723,Construction materials,1461715200000,53,54,54,44,42,54,54
34723,Construction materials,1461801600000,53,53,54,42,42,54,54
34723,Construction materials,1461888000000,52,53,54,42,42,54,54
34723,Construction materials,1461974400000,52,52,54,42,42,54,54
34723,Construction materials,1462060800000,52,52,54,42,42,54,54
34723,Construction materials,1462147200000,52,52,54,42,42,54,54
34723,Construction materials,1462233600000,52,52,54,42,42,54,54
34723,Construction materials,1462320000000,52,52,53,42,42,54,54
34723,Construction materials,1462406400000,53,52,53,43,43,54,54
