ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg
12134,Farming produce,1455321600000,4665,4665,4665,4947,4665,4947,4947
12134,Farming produce,1455408000000,4665,4665,4665,4947,4665,4947,4947
12134,Farming produce,1455494400000,4665,4665,4665,4947,4665,4947,4947
12134,Farming produce,1455580800000,4665,4665,4665,4947,4665,4947,4947
12134,Farming produce,1455667200000,4503,4665,4665,4947,4665,4947,4947
12134,Farming produce,1455753600000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1455840000000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1455926400000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1456012800000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1456099200000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1456185600000,4503,4503,4665,4801,4503,4801,4801
12134,Farming produce,1456272000000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456358400000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456444800000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456531200000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456617600000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456704000000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456790400000,4503,4503,4503,4801,4503,4801,4801
12134,Farming produce,1456876800000,4384,4503,4503,4665,4503,4665,4665
12134,Farming produce,1456963200000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457049600000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457136000000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457222400000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457308800000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457395200000,4384,4384,4503,4665,4384,4665,4665
12134,Farming produce,1457481600000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1457568000000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1457654400000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1457740800000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1457827200000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1457913600000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1458000000000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1458086400000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1458172800000,4384,4384,4384,4665,4384,4665,4665
12134,Farming produce,1458259200000,4384,4384,4384,4503,4384,4503,4503
12134,Farming produce,1458345600000,4384,4384,4384,4503,4384,4503,4503
12134,Farming produce,1458432000000,4384,4384,4384,4503,4384,4503,4503
12134,Farming produce,1458518400000,4294,4384,4384,4503,4384,4503,4503
