ID,timestamp,price_now,cum_change_type,01change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
573,1463788800000,2580,U,U,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651,-2.05745,1.81818,0.357,1.9822,-0.28237
573,1463875200000,2596,U,U,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651,-2.05745,1.81818,0.357,1.9822
573,1463961600000,2607,U,U,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651,-2.05745,1.81818,0.357
573,1464048000000,2615,U,U,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651,-2.05745,1.81818
573,1464134400000,2619,U,U,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651,-2.05745
573,1464220800000,2618,U,D,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253,-1.46651
573,1464307200000,2614,U,D,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624,4.02253
573,1464393600000,2614,U,S,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624
573,1464480000000,2616,U,U,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291
573,1464566400000,2624,U,U,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486
573,1464652800000,2627,U,U,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422
573,1464739200000,2631,U,U,0.15226,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367
573,1464825600000,2638,U,U,0.26606,0.15226,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856
573,1464912000000,2652,U,U,0.53071,0.26606,0.15226,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325,-3.72995
573,1464998400000,2655,U,U,0.11312,0.53071,0.26606,0.15226,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347,-3.60325
573,1465084800000,2651,U,D,-0.15066,0.11312,0.53071,0.26606,0.15226,0.11433,0.30581,0.07651,0,-0.15279,-0.03818,0.15296,0.30687,0.42373,0.62016,0.42818,0.07791,-0.07785,0.27322,0.03905,0.15643,-0.11719,0.19569,0.19608,1.03011,0.96,2.71159,-1.45749,-0.72347
29864,1462924800000,506820,U,U,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0,0,0
29864,1463011200000,507010,U,U,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0,0
29864,1463097600000,507014,U,U,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0
29864,1463184000000,506899,U,D,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0
29864,1463270400000,506872,U,D,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0
29864,1463356800000,506074,D,D,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0
29864,1463443200000,506142,D,U,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0
29864,1463529600000,505990,D,D,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0
29864,1463616000000,505991,D,U,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0
29864,1463702400000,505803,D,D,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096
29864,1463788800000,505713,D,D,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463875200000,505582,D,D,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463961600000,505400,D,D,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464048000000,505097,D,D,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464134400000,505048,D,D,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464220800000,504781,D,D,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464307200000,504954,D,U,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464393600000,504685,D,D,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0,0
29864,1464480000000,503373,D,D,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0,0
29864,1464566400000,503457,D,U,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0,0
29864,1464652800000,502873,D,D,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0,0
29864,1464739200000,502703,D,D,-0.03381,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0,0
29864,1464825600000,502063,D,D,-0.12731,-0.03381,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0,0
29864,1464912000000,501534,D,D,-0.10537,-0.12731,-0.03381,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0,0
29864,1464998400000,501387,D,D,-0.02931,-0.10537,-0.12731,-0.03381,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0,0
29864,1465084800000,500932,D,D,-0.09075,-0.02931,-0.10537,-0.12731,-0.03381,-0.116,0.01669,-0.25996,-0.05327,0.03427,-0.05287,-0.0097,-0.05995,-0.036,-0.0259,-0.01779,-0.03715,0.0002,-0.03003,0.01344,-0.15744,-0.00533,-0.02268,0.00079,0.03749,0.01362,0,0,0
1759,1462924800000,631,U,U,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0,0.95808,2.95931
1759,1463011200000,633,U,U,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0,0.95808
1759,1463097600000,630,S,D,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0
1759,1463184000000,628,D,D,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174
1759,1463270400000,629,D,U,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229
1759,1463356800000,629,D,S,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265
1759,1463443200000,628,D,D,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529
1759,1463529600000,625,D,D,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144
1759,1463616000000,625,D,S,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132
1759,1463702400000,624,D,D,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336
1759,1463788800000,622,D,D,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344
1759,1463875200000,623,D,U,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237
1759,1463961600000,623,D,S,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884
1759,1464048000000,625,D,U,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451
1759,1464134400000,623,D,D,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125
1759,1464220800000,623,D,S,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161
1759,1464307200000,621,D,D,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898
1759,1464393600000,623,D,U,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0
1759,1464480000000,623,D,S,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079
1759,1464566400000,624,D,U,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256
1759,1464652800000,626,D,U,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869
1759,1464739200000,627,D,U,0.15974,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839
1759,1464825600000,629,D,U,0.31898,0.15974,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278,-2.11726
1759,1464912000000,629,D,S,0,0.31898,0.15974,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335,0.33278
1759,1464998400000,628,D,D,-0.15898,0,0.31898,0.15974,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0,0.66335
1759,1465084800000,628,D,S,0,-0.15898,0,0.31898,0.15974,0.32051,0.16051,0,0.32206,-0.32103,0,-0.32,0.32103,0,0.16077,-0.32051,-0.16,0,-0.47771,-0.15898,0,0.15924,-0.31746,-0.47393,0.31696,0.15873,2.77325,0.98847,0
25549,1462924800000,3140,D,D,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0,2.97582,0
25549,1463011200000,3135,D,D,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0,2.97582
25549,1463097600000,3108,D,D,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0
25549,1463184000000,3107,D,D,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563
25549,1463270400000,3098,D,D,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0
25549,1463356800000,3094,D,D,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151
25549,1463443200000,3090,D,D,-0.12928,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0
25549,1463529600000,3081,D,D,-0.29126,-0.12928,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563
25549,1463616000000,3068,D,D,-0.42194,-0.29126,-0.12928,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0
25549,1463702400000,3063,D,D,-0.16297,-0.42194,-0.29126,-0.12928,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471
25549,1463788800000,3055,D,D,-0.26118,-0.16297,-0.42194,-0.29126,-0.12928,-0.12912,-0.28967,-0.03218,-0.86124,-0.15924,-0.91512,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0
