ID,timestamp,price_now,cum_change_type,01change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
573,1464393600000,2594,U,D,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291,3.01624
573,1464480000000,2577,U,D,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486,0.41291
573,1464566400000,2498,D,D,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422,0.4486
573,1464652800000,2460,D,D,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367,1.41422
573,1464739200000,2472,D,U,0.4878,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856,-0.0367
573,1464825600000,2507,U,U,1.41586,0.4878,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995,-1.57856
573,1464912000000,2612,U,U,4.18827,1.41586,0.4878,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325,-3.72995
573,1464998400000,2655,U,U,1.64625,4.18827,1.41586,0.4878,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347,-3.60325
573,1465084800000,2584,U,D,-2.6742,1.64625,4.18827,1.41586,0.4878,-1.52122,-3.06558,-0.65536,-3.20896,-1.25276,0.36982,-2.13536,-3.82875,1.95174,3.45081,0,0.14706,-1.5919,1.69242,0,2.14205,1.60367,2.7865,-0.66277,2.76442,-0.16,2.71159,-1.45749,-0.72347
29864,1462924800000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0,0,0
29864,1463011200000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0,0
29864,1463097600000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0,0
29864,1463184000000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0,0
29864,1463270400000,506751,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0,0
29864,1463356800000,505530,D,D,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0,0
29864,1463443200000,505530,D,S,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0,0
29864,1463529600000,505530,D,S,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0,0
29864,1463616000000,505530,D,S,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096,0
29864,1463702400000,505530,D,S,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24096
29864,1463788800000,505530,D,S,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463875200000,505530,D,S,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1463961600000,505530,D,S,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464048000000,505530,D,S,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464134400000,505530,D,S,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464220800000,505530,D,S,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464307200000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464393600000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464480000000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464566400000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464652800000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464739200000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0,0
29864,1464825600000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0,0
29864,1464912000000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0,0
29864,1464998400000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0,0
29864,1465084800000,505530,D,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24095,0,0,0,0,0,0,0,0
1759,1462924800000,625,D,D,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0,0.95808,2.95931
1759,1463011200000,609,D,D,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0,0.95808
1759,1463097600000,590,D,D,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174,0
1759,1463184000000,594,D,U,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229,0.71174
1759,1463270400000,582,D,D,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265,-0.94229
1759,1463356800000,575,D,D,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529,-2.97265
1759,1463443200000,578,D,U,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144,0.73529
1759,1463529600000,594,D,U,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132,-2.31144
1759,1463616000000,604,D,U,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336,-4.98132
1759,1463702400000,603,D,D,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344,-2.88336
1759,1463788800000,602,D,D,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237,-4.45344
1759,1463875200000,602,D,S,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884,-2.54237
1759,1463961600000,625,D,U,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451,-2.31884
1759,1464048000000,627,D,U,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125,-5.04451
1759,1464134400000,645,U,U,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161,-3.125
1759,1464220800000,660,U,U,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898,1.45161
1759,1464307200000,664,U,U,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0,0.15898
1759,1464393600000,669,U,U,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079,0
1759,1464480000000,672,U,U,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256,3.65079
1759,1464566400000,692,U,U,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869,0.61256
1759,1464652800000,692,U,S,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839,-1.97869
1759,1464739200000,720,U,U,4.04624,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726,-4.65839
1759,1464825600000,726,U,U,0.83333,4.04624,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278,-2.11726
1759,1464912000000,747,U,U,2.89256,0.83333,4.04624,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335,0.33278
1759,1464998400000,764,U,U,2.27577,2.89256,0.83333,4.04624,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0,0.66335
1759,1465084800000,764,U,S,0,2.27577,2.89256,0.83333,4.04624,0,2.97619,0.44843,0.75301,0.60606,2.32558,2.87081,0.32,3.8206,0,-0.16584,-0.16556,1.6835,2.76817,0.52174,-1.20275,-2.0202,0.67797,-3.11987,-2.56,-0.79365,2.77325,0.98847,0
25549,1462924800000,3169,S,S,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0,2.97582,0
25549,1463011200000,3169,S,S,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0,2.97582
25549,1463097600000,3106,D,D,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563,0
25549,1463184000000,3106,D,S,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0,1.65563
25549,1463270400000,3128,D,U,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151,0
25549,1463356800000,3128,D,S,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0,3.70151
25549,1463443200000,3059,D,D,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563,0
25549,1463529600000,3059,D,S,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0,2.65563
25549,1463616000000,3078,D,U,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471,0
25549,1463702400000,3097,D,U,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0,0.19471
25549,1463788800000,3097,D,S,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315,0
25549,1463875200000,3202,U,U,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555,0.33315
25549,1463961600000,3202,U,S,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0,1.71555
25549,1464048000000,3312,U,U,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424,0
25549,1464134400000,3312,U,S,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0,1.90424
25549,1464220800000,3312,U,S,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128,0
25549,1464307200000,3238,U,D,-2.2343,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0,-1.20128
25549,1464393600000,3238,U,S,0,-2.2343,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966,0
25549,1464480000000,3325,U,U,2.68684,0,-2.2343,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0,-2.26966
25549,1464566400000,3325,U,S,0,2.68684,0,-2.2343,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237,0
25549,1464652800000,3325,U,S,0,0,2.68684,0,-2.2343,0,0,3.43535,0,3.39038,0,0.61728,0.62112,0,-2.20588,0,0.70831,0,-1.98801,0,0,0,-2.85101,0,-2.65592,0,-3.76221,0,-3.73237
